Time,Input,MACD,Signal,Histogram
2018-07-20T01:00:00,1047.668,-3.5695057152747722,-3.474628905171554,-0.09487681010321802
2018-07-20T05:00:00,1050.404,-3.3424692503972437,-3.448196974216692,0.10572772381944828
2018-07-20T09:00:00,1050.218,-3.140309050820406,-3.386619389537435,0.2463103387170289
2018-07-20T13:00:00,1050.120,-2.9533821170814463,-3.299971935046237,0.3465898179647908
2018-07-20T17:00:00,1050.744,-2.726385266611942,-3.185254601359378,0.45886933474743596
2018-07-22T21:00:00,1050.950,-2.501787158680827,-3.0485611128236676,0.5467739541428407
2018-07-23T01:00:00,1049.790,-2.3840517907849517,-2.9156592484159245,0.5316074576309728
2018-07-23T05:00:00,1049.404,-2.29361177513033,-2.7912497537588057,0.4976379786284757
2018-07-23T09:00:00,1046.688,-2.4004001803518804,-2.7130798390774205,0.31267965872554004
2018-07-23T13:00:00,1045.950,-2.512708061928379,-2.673005483647612,0.16029742171923322
2018-07-23T17:00:00,1047.596,-2.4492921681212465,-2.628262820542339,0.17897065242109234
2018-07-23T21:00:00,1046.277,-2.470801884723869,-2.596770633378645,0.1259687486547758
2018-07-24T01:00:00,1044.198,-2.615842378199659,-2.6005849823428475,-0.015257395856811407
2018-07-24T05:00:00,1047.412,-2.4594022394401236,-2.572348433762303,0.11294619432217923
2018-07-24T09:00:00,1047.880,-2.273632905146769,-2.512605328039196,0.23897242289242682
2018-07-24T13:00:00,1048.808,-2.032393395875715,-2.4165629416064998,0.38416954573078455
2018-07-24T17:00:00,1048.037,-1.877679406007701,-2.30878623448674,0.4311068284790389
2018-07-24T21:00:00,1048.902,-1.670036638156489,-2.1810363152206897,0.5109996770642007
2018-07-25T01:00:00,1048.384,-1.5268395997543394,-2.0501969721274196,0.5233573723730802
2018-07-25T05:00:00,1050.380,-1.2473739828133148,-1.8896323742645986,0.6422583914512838
2018-07-25T09:00:00,1053.408,-0.7865111841867929,-1.6690081362490374,0.8824969520622445
2018-07-25T13:00:00,1052.491,-0.48408455794447036,-1.432023420588124,0.9479388626436536
2018-07-25T17:00:00,1050.629,-0.38050567178470374,-1.22171987082744,0.8412141990427362
2018-07-25T21:00:00,1050.965,-0.2695860837341115,-1.0312931134087742,0.7617070296746626
2018-07-26T01:00:00,1049.896,-0.2595177141872682,-0.876938033564473,0.6174203193772048
2018-07-26T05:00:00,1048.510,-0.3526318843464651,-0.7720768037208714,0.4194449193744063
2018-07-26T09:00:00,1049.125,-0.37575079193516103,-0.6928116013637293,0.3170608094285683
2018-07-26T13:00:00,1052.002,-0.1739258366173999,-0.5890344484144634,0.4151086117970635
2018-07-26T17:00:00,1050.410,-0.1326842998369102,-0.49776441869895277,0.36508011886204256
2018-07-26T21:00:00,1050.940,-0.05901544317021035,-0.4100146235932043,0.35099918042299394
2018-07-27T01:00:00,1051.312,0.027470619119640105,-0.3225175750506354,0.3499881941702755
2018-07-27T05:00:00,1048.825,-0.0913637588698748,-0.2762868118144833,0.18492305294460848
2018-07-27T09:00:00,1051.102,-0.012994446276934468,-0.22362833870697352,0.21063389243003905
2018-07-27T13:00:00,1050.892,0.033019613269743786,-0.17229874831163006,0.20531836158137384
2018-07-05T01:00:00,1255.124,15.386226696939275,2.939406340738551,12.446820356200725
2018-07-05T05:00:00,1253.862,27.189940716133833,7.789513215817608,19.400427500316226
2018-07-05T09:00:00,1255.656,36.29927403066904,13.491465378787893,22.807808651881146
2018-07-05T13:00:00,1257.512,43.192320516377094,19.431636406305735,23.76068411007136
2018-07-05T17:00:00,1257.259,48.10708970995597,25.166727067035783,22.94036264292019
2018-07-05T21:00:00,1256.804,51.39599722917046,30.41258109946272,20.98341612970774
2018-07-06T01:00:00,1254.820,53.25489579732471,34.98104403903512,18.273851758289588
2018-07-06T05:00:00,1255.352,54.15723721881591,38.81628267499128,15.34095454382463
2018-07-06T09:00:00,1255.239,54.24895924275188,41.9028179885434,12.346141254208483
2018-07-06T13:00:00,1255.476,53.728549892590536,44.267964369352825,9.460585523237711
2018-07-06T17:00:00,1254.816,52.66543185473461,45.94745786642918,6.717973988305424
2018-07-08T21:00:00,1256.877,51.39164418910468,47.036295130964284,4.355349058140398
2018-07-09T01:00:00,1259.002,49.9713476398756,47.62330563274655,2.3480420071290524
2018-07-09T05:00:00,1261.654,48.491361817095594,47.79691686961636,0.6944449474792336
2018-07-09T09:00:00,1263.318,46.90699514349262,47.61893252439161,-0.7119373808989877
2018-07-09T13:00:00,1259.180,44.8232331510078,47.05979264971485,-2.2365594987070523
2018-07-09T17:00:00,1257.876,42.58281391146784,46.16439690206545,-3.58158299059761
2018-07-09T21:00:00,1258.203,40.36675262787571,45.004868047227504,-4.6381154193517915
2018-07-10T01:00:00,1258.990,38.22927347658765,43.64974913309953,-5.420475656511883
2018-07-10T05:00:00,1252.682,35.645501167275825,42.048899539934794,-6.40339837265897
2018-07-10T09:00:00,1254.266,33.33179830094764,40.30547929213736,-6.973680991189724
2018-07-10T13:00:00,1254.488,31.154316691411395,38.47524677199217,-7.320930080580773
2018-07-10T17:00:00,1255.920,29.199185713135194,36.62003456022077,-7.42084884708558
2018-07-10T21:00:00,1253.538,27.154823142192754,34.72699227661517,-7.572169134422417
2018-07-11T01:00:00,1251.154,25.06315131043948,32.79422408338003,-7.73107277294055
2018-07-11T05:00:00,1251.112,23.13346388048103,30.86207204280023,-7.728608162319198
2018-07-11T09:00:00,1252.153,21.434070670020674,28.976471768244316,-7.5424010982236425
2018-07-11T13:00:00,1245.206,19.335764463258784,27.04833030724721,-7.7125658439884255
2018-07-11T17:00:00,1242.061,17.232568857980368,25.08517801739384,-7.852609159413472
2018-07-11T21:00:00,1241.588,15.349589913677846,23.13806039665064,-7.788470482972794
2018-07-12T01:00:00,1244.667,13.927339832191137,21.29591628375874,-7.368576451567602
2018-07-12T05:00:00,1245.380,12.705888132510154,19.577910653509022,-6.872022520998868
2018-07-12T09:00:00,1244.748,11.555180492145155,17.97336462123625,-6.418184129091095
2018-07-12T13:00:00,1246.864,10.67914082937159,16.514519862863317,-5.835379033491726
2018-07-12T17:00:00,1246.854,9.869464310185322,15.185508752327717,-5.316044442142395
2018-07-12T21:00:00,1246.718,9.111624673485721,13.970731936559318,-4.8591072630735965
2018-07-13T01:00:00,1244.889,8.27609248155386,12.831804045558226,-4.5557115640043655
2018-07-13T05:00:00,1240.962,7.231524255229942,11.71174808749257,-4.480223832262627
2018-07-13T09:00:00,1243.330,6.5064778394114455,10.670694037876345,-4.164216198464899
2018-07-13T13:00:00,1242.094,5.770512219280818,9.69065767415724,-3.9201454548764225
2018-07-13T17:00:00,1241.180,5.058390987986286,8.764204336923049,-3.705813348936763
2018-07-15T21:00:00,1242.464,4.537878771266151,7.91893922379167,-3.381060452525519
2018-07-16T01:00:00,1244.042,4.195924904692902,7.174336359971916,-2.978411455279014
2018-07-16T05:00:00,1243.936,3.8719095219221344,6.513850992361959,-2.641941470439825
2018-07-16T09:00:00,1242.094,3.43544344509678,5.898169482908924,-2.4627260378121436
2018-07-16T13:00:00,1239.056,2.8257732534357274,5.283690237014285,-2.4579169835785573
2018-07-16T17:00:00,1240.930,2.4551801161410367,4.717988212839635,-2.262808096698598
2018-07-16T21:00:00,1239.316,2.0151304856362913,4.177416667398966,-2.162286181762675
2018-07-17T01:00:00,1241.364,1.800071245688514,3.7019475830568758,-1.9018763373683618
2018-07-17T05:00:00,1244.724,1.8627301167655332,3.334104089798607,-1.471373973033074
2018-07-17T09:00:00,1239.261,1.4813149403364605,2.963546259906178,-1.4822313195697174
2018-07-17T13:00:00,1226.834,0.23273746479026158,2.417384500882995,-2.1846470360927333
2018-07-17T17:00:00,1228.340,-0.6386248718367824,1.8061826263390395,-2.444807498175822
2018-07-17T21:00:00,1228.006,-1.3415989792017626,1.176626305230879,-2.5182252844326416
2018-07-18T01:00:00,1227.081,-1.9485943826014136,0.5515821676644204,-2.500176550265834
2018-07-18T05:00:00,1222.604,-2.73969783172015,-0.10667383221249382,-2.6330239995076563
2018-07-18T09:00:00,1225.188,-3.1370813179828474,-0.7127553293665646,-2.4243259886162827
2018-07-18T13:00:00,1226.739,-3.2979069192297175,-1.2297856473391953,-2.068121271890522
2018-07-18T17:00:00,1227.624,-3.3208795953687513,-1.6480044369451066,-1.6728751584236448
2018-07-18T21:00:00,1227.360,-3.3213819665352275,-1.9826799428631308,-1.3387020236720968
2018-07-19T01:00:00,1224.886,-3.4699614087412556,-2.280136236038756,-1.1898251727024998
2018-07-19T05:00:00,1218.553,-4.022719929327195,-2.6286529746964438,-1.3940669546307514
2018-07-19T09:00:00,1214.206,-4.7380957169332305,-3.050541523143801,-1.6875541937894294
2018-07-19T13:00:00,1216.498,-5.075356353122743,-3.4555044891395896,-1.6198518639831532
2018-07-19T17:00:00,1223.240,-4.777779769354083,-3.7199595451824883,-1.057820224171595
2018-07-19T21:00:00,1222.054,-4.579010157960965,-3.891769667738184,-0.6872404902227816
2018-07-20T01:00:00,1221.990,-4.376013686726083,-3.9886184715357635,-0.38739521519031905
2018-07-20T05:00:00,1222.770,-4.10867755724189,-4.012630288676989,-0.09604726856490142
2018-07-20T09:00:00,1230.072,-3.304611902916122,-3.8710266115248153,0.5664147086086935
2018-07-20T13:00:00,1229.601,-2.6705633982946893,-3.6309339688787903,0.960370570584101
2018-07-20T17:00:00,1231.755,-1.9804489233051754,-3.300836959764067,1.3203880364588918
2018-07-22T21:00:00,1234.226,-1.2302413669574435,-2.8867178412027426,1.656476474245299
2018-07-23T01:00:00,1231.793,-0.809025460401017,-2.4711793650423974,1.6621539046413805
2018-07-23T05:00:00,1228.480,-0.7172179174413031,-2.1203870755221788,1.4031691580808756
2018-07-23T09:00:00,1226.556,-0.7812655352179263,-1.8525627674613283,1.071297232243402
2018-07-23T13:00:00,1223.698,-1.0371837374236748,-1.6894869614537975,0.6523032240301228
2018-07-23T17:00:00,1224.760,-1.1470811068618332,-1.5810057905354047,0.4339246836735715
2018-07-23T21:00:00,1223.402,-1.322433251130633,-1.5292912826544502,0.20685803152381732
2018-07-24T01:00:00,1219.257,-1.756301500486643,-1.5746933262208889,-0.18160817426575404
2018-07-24T05:00:00,1223.833,-1.7344720196622347,-1.606649064909158,-0.1278229547530767
2018-07-24T09:00:00,1225.396,-1.580570780142807,-1.6014334079558878,0.020862627813080792
2018-07-24T13:00:00,1225.238,-1.453634509294261,-1.5718736282235626,0.1182391189293015
2018-07-24T17:00:00,1224.354,-1.403777478109987,-1.5382543982008474,0.13447692009086043
2018-07-24T21:00:00,1225.962,-1.228184890712555,-1.476240496703189,0.24805560599063403
2018-07-25T01:00:00,1224.309,-1.200283138850864,-1.421049025132724,0.22076588628186
2018-07-25T05:00:00,1228.562,-0.8458672011374802,-1.3060126603336752,0.4601454591961951
2018-07-25T09:00:00,1232.440,-0.26684166409768295,-1.0981784610864769,0.8313367969887939
2018-07-25T13:00:00,1229.152,-0.05518086687879986,-0.8895789422449415,0.8343980753661416
2018-07-25T17:00:00,1232.298,0.34780821968683995,-0.6421015098585852,0.9899097295454251
2018-07-25T21:00:00,1233.329,0.7380705465275241,-0.36606709858136327,1.1041376451088873
2018-07-26T01:00:00,1231.654,0.9109860073576783,-0.11065647739355494,1.0216424847512333
2018-07-26T05:00:00,1228.202,0.7777921958524985,0.06703325725565576,0.7107589385968427
2018-07-26T09:00:00,1226.874,0.5647183993532963,0.16657028567518387,0.3981481136781124
2018-07-26T13:00:00,1226.987,0.39931104486299773,0.21311843751274664,0.1861926073502511
2018-07-26T17:00:00,1222.946,-0.0383077368596787,0.16283320263826156,-0.20114093949794026
2018-07-26T21:00:00,1223.494,-0.34085454194951126,0.06209565372070701,-0.4029501956702183
2018-07-27T01:00:00,1224.548,-0.4958473538542876,-0.04949294779429192,-0.44635440605999566
2018-07-27T05:00:00,1219.384,-0.999432169483498,-0.23948079213213314,-0.7599513773513649
2018-07-27T09:00:00,1223.393,-1.0834571188654536,-0.40827605747879725,-0.6751810613866563
2018-07-27T13:00:00,1224.868,-1.0267078427298202,-0.5319624145290018,-0.49474542820081835
